CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,NMIMPAIR,PSUSTRAT,WEIGHT
201800767097,0,1,3,38,573,38,1,2,0,14,29.465141091
201800767097,0,2,3,38,573,38,1,2,0,14,29.465141091
201800768114,0,1,3,28,437,28,1,2,98,11,30.401689624
201800768241,0,1,3,28,440,28,1,2,98,11,30.401689625
201800769495,0,1,4,41,163,41,1,2,0,22,32.443859191
201800769642,0,1,3,12,455,12,1,2,98,12,30.533348976
201800770571,0,1,3,30,2160,30,1,2,98,14,31.164931493
201800770790,0,1,3,48,87,48,1,2,0,12,30.018111049
201800771323,0,1,3,59,505,59,1,2,98,10,30.337788331
201800771647,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800771686,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800771796,0,1,1,72,1736,72,1,2,0,1,31.388232717
201800772451,0,1,2,26,721,26,2,2,0,9,43.80319097
201800772480,0,1,4,10,329,10,1,2,0,21,37.181173577
201800772822,0,1,3,51,1079,51,1,2,0,10,29.856290986
201800773043,0,1,3,78,466,78,1,2,98,10,29.862378551
201800773136,0,1,3,12,457,12,1,2,0,12,30.533348976
201800773309,0,1,3,59,500,59,1,2,98,10,30.337788331
201800773334,0,1,4,68,295,68,1,2,0,23,34.195372112
201800773354,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800773370,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800773825,0,1,1,34,1678,34,1,2,0,1,31.699880813
201800773991,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800773991,0,2,1,34,1692,34,1,2,0,1,31.699880813
201800773991,0,3,1,34,1692,34,1,2,0,1,31.699880813
201800773991,0,4,1,34,1692,34,1,2,0,1,31.699880813
201800774016,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800774031,0,1,2,25,2091,25,1,2,0,8,66.818434077
201800774387,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800774414,0,1,3,65,2851,65,1,2,0,13,31.230780603
201800774414,0,2,3,65,2851,65,1,2,0,13,31.230780603
201800774547,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800774651,0,1,1,34,1684,34,1,2,98,1,31.699880813
201800774685,0,1,1,31,1708,31,1,2,0,2,31.121813653
201800774746,0,1,3,63,2907,63,2,2,0,16,40.790201183
201800774874,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800775883,0,1,3,33,1484,33,1,2,0,11,29.911863378
201800775979,0,1,3,65,2851,65,1,2,0,13,31.230780603
201800776225,0,1,1,34,1693,34,1,2,98,1,31.699880813
201800776396,0,1,2,47,2034,47,2,2,0,9,37.16770997
201800776408,0,1,4,46,337,46,1,2,0,22,32.839231129
201800776422,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800776556,0,1,1,66,1764,66,1,2,0,1,31.210065827
201800776725,0,1,4,41,159,41,1,2,0,22,32.443859191
201800776790,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800776877,0,1,4,41,159,41,1,2,9,22,32.443859191
201800776927,0,1,4,41,159,41,1,2,0,22,32.443859191
201800776951,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800777015,0,1,1,31,1709,31,1,2,99,2,31.121813653
201800777063,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800777104,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800777125,0,1,3,63,4047,63,2,2,0,16,30.363634905
201800777183,0,1,3,35,2799,35,1,2,0,13,29.692967964
201800777305,0,1,4,60,256,60,1,2,0,21,37.526764813
201800777346,0,1,4,60,256,60,1,2,0,21,37.526764813
201800777403,0,1,4,60,256,60,1,2,0,21,37.526764813
201800777641,0,1,3,75,1230,75,2,2,0,19,29.133297861
201800778185,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800778297,0,1,1,50,1634,50,2,2,98,4,30.511115751
201800778384,0,1,4,64,305,64,1,2,0,23,35.645192619
201800778600,0,1,3,40,3106,40,1,2,0,15,30.104847399
201800778902,0,1,1,61,1573,61,1,2,0,1,39.649330117
201800779368,0,1,1,66,1763,66,1,2,98,1,31.210065828
201800779554,0,1,1,66,1763,66,1,2,0,1,31.210065828
201800779648,0,1,4,56,206,206,1,2,0,20,34.194551568
201800779661,0,1,4,56,206,206,1,2,0,20,34.194551568
201800779720,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800779772,0,1,4,46,362,46,1,2,0,22,32.83923113
201800779824,0,1,1,15,2537,15,2,2,0,5,54.330018765
201800780037,0,1,4,41,160,41,1,2,99,22,41.952670566
201800780243,0,1,3,38,573,38,1,2,0,14,29.465141091
201800780253,0,1,1,50,1637,50,2,2,0,4,59.999953059
201800780729,0,1,3,59,505,59,1,2,98,10,30.337788331
201800780909,0,1,1,76,2286,76,1,2,0,2,31.925903258
201800780938,0,1,1,57,2582,57,1,2,0,3,31.794775091
201800781571,0,1,4,46,362,46,1,2,0,22,32.83923113
201800781787,0,1,4,60,232,60,1,2,0,21,37.526764813
201800781818,0,1,4,60,232,60,1,2,0,21,37.526764813
201800782559,0,1,3,28,437,28,1,2,98,11,30.401689624
201800782980,0,1,3,28,440,28,1,2,98,11,30.401689625
201800782997,0,1,3,28,432,28,1,2,98,11,30.401689625
201800783310,0,1,3,12,455,12,1,2,98,12,30.533348976
201800783684,0,1,3,59,503,59,1,2,98,10,30.337788331
201800784009,0,1,3,48,91,48,1,2,98,12,31.400785627
201800784176,0,1,3,48,87,48,1,2,9,12,30.018111049
201800784426,0,1,2,58,3224,58,1,2,0,6,28.407784371
201800784666,0,1,2,58,3246,58,1,2,0,6,28.40778437
201800784790,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800784810,0,1,2,58,3248,58,1,2,98,6,27.513662835
201800784965,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800785012,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800785074,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800785166,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800785374,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800785423,0,1,2,39,1383,39,1,2,0,7,31.105673944
201800785423,0,2,2,39,1383,39,1,2,0,7,31.105673944
201800785548,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800785699,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800786275,0,1,3,38,573,38,1,2,0,14,29.465141091
201800786276,0,1,3,17,1036,17,1,2,0,15,30.026404117
201800786276,0,2,3,17,1036,17,1,2,0,15,30.026404117
201800786349,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800786541,0,1,2,27,905,27,1,2,0,6,55.281663877
201800786718,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800786818,0,1,4,41,159,41,1,2,99,22,32.443859191
201800787178,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800787831,0,1,4,60,245,60,1,2,0,21,37.526764812
201800787843,0,1,4,60,245,60,1,2,0,21,37.526764812
201800787879,0,1,4,56,206,206,1,2,0,20,34.194551568
201800787909,0,1,4,64,306,64,1,2,0,23,35.645192619
201800788055,0,1,3,40,3076,40,1,2,98,15,30.104847399
201800788599,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800788837,0,1,4,44,388,44,2,2,98,25,29.541886341
201800788896,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800788906,0,1,3,65,2851,65,1,2,0,13,31.230780603
201800789157,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800789678,0,1,4,49,260,49,1,2,0,21,37.402434262
201800789886,0,1,1,13,1163,13,1,2,0,3,50.347535948
201800790066,0,1,1,61,1571,61,1,2,0,1,37.40029817
201800790082,0,1,1,61,1571,61,1,2,0,1,37.40029817
201800790094,0,1,1,61,1571,61,1,2,0,1,37.40029817
201800790219,0,1,4,49,261,49,1,2,0,21,37.402434262
201800790954,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800791340,0,1,3,12,457,12,1,2,98,12,30.533348976
201800791989,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800792394,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800792773,0,1,4,68,285,68,1,2,0,23,34.195372112
201800792835,0,1,4,56,206,206,1,2,0,20,34.194551568
201800793488,0,1,3,82,2152,82,2,2,9,19,27.968941776
201800793629,0,1,1,72,1736,72,1,2,0,1,31.388232717
201800793780,0,1,4,56,208,208,1,2,0,20,34.194551566
201800794284,0,1,1,76,2298,76,1,2,0,2,40.289563287
201800794312,0,1,1,76,2286,76,1,2,0,2,31.925903258
201800794464,0,1,3,65,2853,65,1,2,0,13,31.230780603
201800795628,0,1,4,41,161,41,1,2,0,22,32.443859191
201800795632,0,1,4,41,161,41,1,3,99,22,29.878196202
201800796002,0,1,3,70,138,70,2,2,0,16,30.234815932
201800796136,0,1,3,82,2152,82,2,2,0,19,27.968941776
201800796427,0,1,3,12,456,12,1,2,98,12,30.533348976
201800796456,0,1,3,12,457,12,1,2,98,12,31.939756106
201800796475,0,1,3,12,457,12,1,2,98,12,30.533348976
201800797062,0,1,3,59,504,59,1,2,98,10,30.337788332
201800797657,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800797710,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800797724,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800797725,0,1,1,80,1804,80,1,2,0,2,31.688442342
201800797729,0,1,2,67,1919,67,1,2,98,8,28.431483964
201800797729,0,2,2,67,1919,67,1,2,98,8,28.431483964
201800797768,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800797912,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800797988,0,1,4,46,336,46,1,2,98,22,32.839231129
201800798487,0,1,1,34,1695,34,1,2,0,1,31.699880813
201800798526,0,1,1,34,1695,34,1,2,0,1,31.699880813
201800799325,0,1,3,54,526,54,1,2,0,14,47.644614092
201800799877,0,1,1,66,1764,66,1,2,0,1,31.210065827
201800799919,0,1,1,66,1764,66,1,2,0,1,31.210065827
201800800009,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800800496,0,1,1,13,1208,13,1,2,0,3,32.071875573
201800800561,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800800731,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800800915,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800801075,0,1,3,83,2810,83,1,2,0,13,30.224298691
201800801082,0,1,4,49,260,49,1,2,0,21,37.402434262
201800801251,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800801561,0,1,3,83,2810,83,1,2,0,13,30.224298691
201800801583,0,1,1,31,1714,31,1,2,0,2,31.121813652
201800801652,0,1,3,51,1080,51,1,2,0,10,29.856290985
201800801757,0,1,4,10,315,10,1,2,0,21,37.181173575
201800801920,0,1,1,66,1762,66,1,2,0,1,31.210065828
201800802117,0,1,1,66,1763,66,1,2,0,1,31.210065828
201800802356,0,1,4,41,159,41,1,2,99,22,32.443859191
201800802390,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800802479,0,1,1,13,1191,13,1,2,0,3,32.071875573
201800802627,0,1,1,80,1811,80,1,2,0,2,35.665317008
201800802681,0,1,4,49,262,49,1,2,0,21,37.402434262
201800803094,0,1,3,59,506,59,1,2,98,10,30.337788331
201800803261,0,1,4,68,299,68,1,2,98,23,34.19537211
201800803543,0,1,3,78,4045,78,1,2,98,10,29.862378551
201800803710,0,1,4,56,206,206,1,2,0,20,34.194551568
201800803846,0,1,3,12,457,12,1,2,98,12,30.533348976
201800803889,0,1,3,75,1230,75,2,2,98,19,29.133297861
201800803890,0,1,3,75,1230,75,2,2,99,19,29.133297861
201800804042,0,1,3,59,505,59,1,2,98,10,30.337788331
201800804622,0,1,3,38,573,38,1,2,0,14,29.465141091
201800805065,0,1,3,83,2810,83,1,2,0,13,30.224298691
201800805274,0,1,2,67,1928,67,1,2,0,8,31.273481479
201800805299,0,1,2,67,1928,67,1,2,10,8,31.273481479
201800805447,0,1,4,24,170,24,2,3,0,24,26.07526944
201800805537,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800805541,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800805597,0,1,4,49,268,49,1,2,0,21,37.402434262
201800805834,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800806287,0,1,3,78,466,78,1,2,98,10,29.862378551
201800806350,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800807397,0,1,1,76,2298,76,1,2,0,2,40.289563287
201800807439,0,1,1,76,2286,76,1,2,0,2,31.925903258
201800807474,0,1,3,33,1484,33,1,2,0,11,29.911863378
201800807634,0,1,1,31,1709,31,1,2,9,2,31.121813653
201800808604,0,1,3,59,503,59,1,2,98,10,31.735187675
201800808913,0,1,4,56,210,210,1,2,0,20,34.194551568
201800808913,0,2,4,56,210,210,1,2,0,20,34.194551568
201800809096,0,1,3,40,3076,40,1,2,0,15,30.104847399
201800810330,0,1,3,48,87,48,1,2,9,12,30.018111049
201800810408,0,1,3,48,90,48,1,2,0,12,30.018111049
201800810652,0,1,3,12,457,12,1,2,0,12,30.533348976
201800811041,0,1,3,83,2810,83,1,2,0,13,30.224298691
201800811177,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800811286,0,1,1,61,1573,61,1,2,0,1,42.023736282
201800811295,0,1,1,61,1573,61,1,2,0,1,42.023736282
201800811297,0,1,1,61,1573,61,1,2,0,1,42.023736282
201800811299,0,1,1,61,1573,61,1,2,0,1,42.023736282
201800811349,0,1,1,61,1573,61,1,2,0,1,42.023736282
201800811390,0,1,1,61,1573,61,1,2,0,1,42.023736282
201800811588,0,1,3,38,569,38,1,2,0,14,29.465141092
201800812474,0,1,1,72,1747,72,1,2,0,1,31.388232717
201800812791,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800812817,0,1,2,39,1369,39,1,2,0,7,35.378330967
201800813046,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800813313,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800813513,0,1,2,39,1374,39,1,2,0,7,28.030309108
201800813763,0,1,4,56,205,205,1,2,0,20,34.194551568
201800813893,0,1,4,49,261,49,1,2,0,21,37.402434262
201800814281,0,1,4,20,3004,20,2,2,98,25,34.146745636
201800814438,0,1,3,78,453,78,1,2,98,10,29.862378551
201800814523,0,1,1,31,1714,31,1,2,0,2,31.121813652
201800814919,0,1,2,29,966,29,1,2,98,7,29.900148782
201800814994,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800814998,0,1,3,51,1078,51,1,2,0,10,29.856290986
201800815171,0,1,1,31,1714,31,1,2,0,2,31.121813652
201800815322,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800815415,0,1,1,22,1260,22,2,2,0,5,30.602220755
201800815514,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800815586,0,1,4,56,206,206,1,2,0,20,34.194551568
201800816685,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800816833,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800816904,0,1,3,62,567,62,2,2,9,18,28.149147399
201800816923,0,1,3,32,2763,32,2,2,9,17,40.162249364
201800817536,0,1,2,25,2091,25,1,2,0,8,66.818434077
201800817578,0,1,4,60,245,60,1,2,0,21,37.526764812
201800817626,0,1,3,30,3296,30,1,2,0,14,31.164931493
201800817791,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800817801,0,1,3,12,455,12,1,2,98,12,30.533348976
201800817801,0,2,3,12,455,12,1,2,98,12,30.533348976
201800817914,0,1,3,75,1230,75,2,2,98,19,29.133297861
201800818533,0,1,4,49,260,49,1,2,0,21,37.402434262
201800818627,0,1,2,25,2092,25,1,2,0,8,77.539562912
201800818640,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800818640,0,2,1,31,1709,31,1,2,0,2,31.121813653
201800818812,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800819157,0,1,3,54,516,54,1,2,0,14,47.644614092
201800819189,0,1,4,44,388,44,2,2,98,25,29.541886341
201800819294,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800819597,0,1,3,62,618,62,2,2,0,18,28.149147399
201800819597,0,2,3,62,618,62,2,2,0,18,28.149147399
201800819749,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800819817,0,1,4,60,256,60,1,2,0,21,37.526764813
201800819860,0,1,4,60,256,60,1,2,0,21,37.526764813
201800820175,0,1,3,78,464,78,1,2,98,10,29.86237855
201800820323,0,1,3,12,457,12,1,2,98,12,30.533348976
201800821600,0,1,4,46,362,46,1,2,98,22,32.83923113
201800821654,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800821867,0,1,1,34,1678,34,1,2,0,1,31.699880813
201800821895,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800821906,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800821916,0,1,4,64,305,64,1,2,0,23,35.645192619
201800822482,0,1,4,68,299,68,1,2,99,23,44.217525806
201800822506,0,1,3,28,437,28,1,2,98,11,30.401689624
201800825217,0,1,3,70,138,70,2,2,0,16,30.234815932
201800825404,0,1,3,40,3106,40,1,2,0,15,30.104847399
201800826255,0,1,2,29,966,29,1,2,98,7,29.900148782
201800826302,0,1,1,13,1207,13,1,2,0,3,32.071875572
201800826655,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800826705,0,1,3,62,567,62,2,2,0,18,28.149147399
201800826710,0,1,1,34,1692,34,1,2,98,1,31.699880813
201800826757,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800826768,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800826804,0,1,3,62,542,62,2,2,98,18,28.1491474
201800826880,0,1,1,34,1695,34,1,2,0,1,31.699880813
201800826974,0,1,1,81,3119,81,2,2,0,4,30.389224148
201800826974,0,2,1,81,3119,81,2,2,0,4,30.389224148
201800827143,0,1,1,34,1693,34,1,2,0,1,31.699880813
201800827202,0,1,4,41,161,41,1,2,0,22,32.443859191
201800827638,0,1,3,28,448,28,1,2,98,11,30.401689624
201800827864,0,1,4,49,260,49,1,2,99,21,37.402434262
201800828110,0,1,3,65,2851,65,1,2,0,13,32.669312372
201800828389,0,1,1,66,1764,66,1,2,0,1,31.210065827
201800828395,0,1,3,83,2810,83,1,2,0,13,30.224298691
201800828434,0,1,3,63,4047,63,2,2,0,16,30.363634905
201800828495,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800828550,0,1,2,67,1933,67,1,2,0,8,32.305074218
201800828748,0,1,3,62,543,62,2,2,0,18,28.149147398
201800828778,0,1,3,35,2797,35,1,2,0,13,32.868815843
201800828810,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800828821,0,1,1,66,1750,66,1,2,98,1,31.210065828
201800828946,0,1,4,37,3200,37,2,2,0,24,28.498405238
201800829020,0,1,4,41,163,41,1,2,0,22,32.443859191
201800829080,0,1,3,82,2152,82,2,2,99,19,27.968941776
201800829099,0,1,4,56,206,206,1,2,0,20,34.194551568
201800829148,0,1,4,49,262,49,1,2,99,21,48.364530056
201800829746,0,1,3,28,437,28,1,2,98,11,30.401689624
201800829820,0,1,3,28,432,28,1,2,98,11,30.401689625
201800829900,0,1,4,56,210,210,1,2,0,20,34.194551568
201800829973,0,1,4,56,189,189,1,2,0,20,34.194551567
201800830347,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800830496,0,1,1,66,1762,66,1,9,99,1,180.30987356
201800830565,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800830681,0,1,1,66,1763,66,1,2,0,1,31.210065828
201800830817,0,1,1,80,1800,80,1,2,0,2,29.897996286
201800830918,0,1,3,63,2907,63,2,2,0,16,30.363634905
201800830945,0,1,2,29,970,29,1,2,98,7,29.900148782
201800830987,0,1,3,38,571,38,1,2,0,14,29.465141091
201800831004,0,1,1,50,1646,50,2,2,98,4,30.51111575
201800831080,0,1,1,13,1208,13,1,2,0,3,32.071875573
201800831112,0,1,2,26,721,26,2,2,98,9,43.80319097
201800831148,0,1,1,13,1208,13,1,2,0,3,32.071875573
201800831173,0,1,3,40,3106,40,1,2,98,15,30.104847399
201800831394,0,1,4,56,206,206,1,2,0,20,34.194551568
201800831409,0,1,4,56,206,206,1,2,0,20,34.194551568
201800831423,0,1,4,56,206,206,1,2,0,20,34.194551568
201800831444,0,1,4,56,206,206,1,2,0,20,34.194551568
201800831511,0,1,3,78,454,78,1,2,98,10,29.862378551
201800832430,0,1,4,56,211,211,1,2,0,20,34.194551568
201800832895,0,1,3,33,1482,33,1,2,0,11,29.911863378
201800833009,0,1,2,67,1919,67,1,2,98,8,28.431483964
201800833173,0,1,3,33,1484,33,1,2,0,11,29.911863378
201800833339,0,1,1,72,1747,72,1,2,0,1,31.388232717
201800833491,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800833574,0,1,4,60,232,60,1,2,0,21,37.526764813
201800833722,0,1,3,40,3076,40,1,2,9,15,30.104847399
201800833743,0,1,3,40,3106,40,1,2,98,15,30.104847399
201800833847,0,1,3,75,1230,75,2,2,98,19,29.133297861
201800834296,0,1,3,59,500,59,1,2,98,10,30.337788331
201800835076,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800835119,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800835147,0,1,4,37,3200,37,2,2,0,24,28.498405238
201800835191,0,1,3,38,573,38,1,2,0,14,29.465141091
201800835320,0,1,2,47,2034,47,2,2,0,9,37.16770997
201800835554,0,1,1,80,1800,80,1,2,99,2,31.688442341
201800835786,0,1,2,47,2034,47,2,2,0,9,37.16770997
201800835871,0,1,4,41,159,41,1,2,0,22,32.443859191
201800836054,0,1,4,20,3019,20,2,2,98,25,34.146745636
201800836162,0,1,3,12,457,12,1,2,98,12,30.533348976
201800836691,0,1,3,28,440,28,1,2,98,11,30.401689625
201800836932,0,1,4,20,3011,20,2,2,0,25,42.502267329
201800837340,0,1,3,59,504,59,1,2,98,10,30.337788332
201800838292,0,1,3,82,2168,82,2,3,0,19,26.912971525
201800838366,0,1,3,12,455,12,1,2,98,12,30.533348976
201800838491,0,1,3,12,457,12,1,2,98,12,30.533348976
201800838887,0,1,1,31,1710,31,1,2,0,2,31.121813653
201800839155,0,1,4,44,388,44,2,2,98,25,29.541886341
201800839186,0,1,1,72,1723,72,1,2,0,1,31.388232717
201800839247,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800839279,0,1,3,17,1053,17,1,2,98,15,30.026404117
201800839615,0,1,4,10,329,10,1,2,98,21,37.181173577
201800839684,0,1,4,46,336,46,1,2,98,22,32.839231129
201800839701,0,1,1,13,1191,13,1,2,0,3,32.071875573
201800839872,0,1,3,38,573,38,1,2,0,14,29.465141091
201800840245,0,1,3,78,466,78,1,2,98,10,29.862378551
201800840829,0,1,1,31,1708,31,1,2,0,2,31.121813653
201800841296,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800841526,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800841635,0,1,4,46,336,46,1,2,98,22,32.839231129
201800841710,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800841748,0,1,4,46,362,46,1,2,98,22,32.83923113
201800841873,0,1,3,83,2810,83,1,2,98,13,30.224298691
201800841927,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800841989,0,1,4,60,234,60,1,2,0,21,37.526764813
201800842404,0,1,4,41,162,41,1,2,0,22,32.443859191
201800842414,0,1,4,56,206,206,1,2,98,20,34.194551568
201800842449,0,1,4,56,206,206,1,2,0,20,34.194551568
201800842463,0,1,4,56,206,206,1,2,0,20,34.194551568
201800843417,0,1,4,49,260,49,1,2,0,21,37.402434262
201800843647,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800843818,0,1,4,46,337,46,1,2,98,22,32.839231129
201800843948,0,1,2,27,893,27,1,10,0,6,230.80280132
201800844212,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800844285,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800844418,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800845471,0,1,3,28,440,28,1,2,98,11,30.401689625
201800845700,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800845734,0,1,3,63,2907,63,2,2,0,16,30.363634905
201800845875,0,1,3,33,1484,33,1,2,0,11,29.911863378
201800845932,0,1,3,65,2881,65,1,2,0,13,31.230780602
201800846299,0,1,1,76,2286,76,1,2,0,2,31.925903258
201800846424,0,1,4,64,307,64,1,2,0,23,35.645192619
201800847171,0,1,4,68,295,68,1,2,99,23,34.195372112
201800847265,0,1,3,28,432,28,1,2,98,11,30.401689625
201800847279,0,1,3,28,448,28,1,2,98,11,30.401689624
201800847590,0,1,3,63,2907,63,2,2,0,16,30.363634905
201800848048,0,1,4,41,159,41,1,2,0,22,32.443859191
201800848099,0,1,4,41,159,41,1,2,0,22,32.443859191
201800848218,0,1,2,25,2091,25,1,2,98,8,64.715355565
201800848813,0,1,3,59,505,59,1,2,98,10,30.337788331
201800849115,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800849115,0,2,4,20,3004,20,2,2,98,25,29.068027376
201800849115,0,3,4,20,3004,20,2,2,98,25,29.068027376
201800850021,0,1,3,48,87,48,1,2,0,12,30.018111049
201800850313,0,1,4,56,206,206,1,2,0,20,34.194551568
201800850649,0,1,2,58,3247,58,1,2,98,6,28.407784371
201800850708,0,1,2,58,3246,58,1,2,0,6,28.40778437
201800850819,0,1,2,58,3248,58,1,2,98,6,28.407784371
201800850819,0,2,2,58,3248,58,1,2,98,6,28.407784371
201800850875,0,1,2,58,3248,58,1,2,2,6,28.407784371
201800850962,0,1,2,58,3248,58,1,2,9,6,28.407784371
201800850969,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800850998,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800851018,0,1,2,58,3248,58,1,2,0,6,28.407784371
201800851190,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800851705,0,1,4,24,172,24,2,2,0,24,28.682796385
201800851744,0,1,1,34,1678,34,1,2,0,1,31.699880813
201800851744,0,2,1,34,1678,34,1,2,0,1,31.699880813
201800851839,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800851923,0,1,1,34,1688,34,1,2,0,1,31.699880814
201800852090,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800852115,0,1,1,34,1692,34,1,2,0,1,31.699880813
201800852404,0,1,4,56,205,205,1,2,0,20,34.194551568
201800852404,0,2,4,56,205,205,1,2,0,20,34.194551568
201800852443,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800852500,0,1,4,56,205,205,1,2,0,20,34.194551568
201800852570,0,1,4,41,163,41,1,2,0,22,32.443859191
201800853124,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800853283,0,1,1,66,1764,66,1,2,0,1,31.210065827
201800853350,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800853403,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800853413,0,1,1,34,1684,34,1,2,0,1,31.699880813
201800853498,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800853504,0,1,2,27,900,27,1,2,7,6,42.228302048
201800853595,0,1,1,34,1693,34,1,2,0,1,31.699880813
201800853675,0,1,1,34,1693,34,1,2,0,1,31.699880813
201800853832,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800854353,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800854400,0,1,4,49,261,49,1,2,0,21,37.402434262
201800854699,0,1,3,12,457,12,1,2,98,12,30.533348976
